2018-02-23 19:30:00,You can use my buttons to reply.,,,,,,,,
2018-02-23 19:30:02,User Pressed White Button!,,,,,,,,
2018-02-23 19:30:04,Sounds Good!,,,,,,,,
2018-02-23 19:30:07,Hopefully exercise can make you feel better!,,,,,,,,
2018-02-23 19:30:12,Would you like to do some squats?,,,,,,,,
2018-02-23 19:30:17,Just stand and sit ten times. Tell me when you're ready.,,,,,,,,
2018-02-23 19:30:25,Go,,,,,,,,
2018-02-23 19:30:28,1,,,,,,,,
2018-02-23 19:30:29,2,,,,,,,,
2018-02-23 19:30:31,3,,,,,,,,
2018-02-23 19:30:33,4,,,,,,,,
2018-02-23 19:30:35,5,,,,,,,,
2018-02-23 19:30:38,6,,,,,,,,
2018-02-23 19:30:40,7,,,,,,,,
2018-02-23 19:30:42,8,,,,,,,,
2018-02-23 19:30:44,9,,,,,,,,
2018-02-23 19:30:46,10,,,,,,,,
2018-02-23 19:30:48,Nice Job!,,,,,,,,
2018-02-23 19:30:53,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 19:30:54,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:31:07,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:31:14,Goodbye,Have a nice day!,,,,,,,
2018-02-23 19:31:46,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 19:33:22,Too many phones on the internet today,,,,,,,,
2018-02-23 19:33:32,Or something,,,,,,,,
2018-02-23 19:34:59,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 19:35:39,Have you seen Ab hee?,,,,,,,,
2018-02-23 19:35:50,Where did he go?,,,,,,,,
2018-02-23 19:35:54,Oh,,,,,,,,
2018-02-23 19:36:07,Hi Ab hee!,,,,,,,,
2018-02-23 19:36:12,Is now a good time?,,,,,,,,
2018-02-23 19:36:13,BUMP' Motion Triggered,,,,,,,,
2018-02-23 19:36:20,Exercise,,,,,,,,
2018-02-23 19:36:27,Great!,,,,,,,,
2018-02-23 19:36:29,How are you feeling today?,,,,,,,,
2018-02-23 19:36:32,You can use my buttons to reply.,,,,,,,,
2018-02-23 19:36:37,User Pressed Green Button!,,,,,,,,
2018-02-23 19:36:38,Great!,,,,,,,,
2018-02-23 19:36:42,Would you like to do some jumping jacks?,,,,,,,,
2018-02-23 19:36:52,Stand up and make some space! Tell me when you're ready.,,,,,,,,
2018-02-23 19:37:00,Let's do 10,,,,,,,,
2018-02-23 19:37:02,I'll count,,,,,,,,
2018-02-23 19:37:05,1,,,,,,,,
2018-02-23 19:37:09,2,,,,,,,,
2018-02-23 19:37:12,3,,,,,,,,
2018-02-23 19:37:14,4,,,,,,,,
2018-02-23 19:37:17,5,,,,,,,,
2018-02-23 19:37:18,SHAKE' Motion Triggered,,,,,,,,
2018-02-23 19:37:20,6,,,,,,,,
2018-02-23 19:37:24,7,,,,,,,,
2018-02-23 19:37:24,SHAKE' Motion Triggered,,,,,,,,
2018-02-23 19:37:27,8,,,,,,,,
2018-02-23 19:37:27,SHAKE' Motion Triggered,,,,,,,,
2018-02-23 19:37:29,9,,,,,,,,
2018-02-23 19:37:31,10,,,,,,,,
2018-02-23 19:37:33,NUDGE' Motion Triggered,,,,,,,,
2018-02-23 19:37:35,Nice Work!,,,,,,,,
2018-02-23 19:37:35,NUDGE' Motion Triggered,,,,,,,,
2018-02-23 19:37:41,I'm slow today,sorry,,,,,,,
2018-02-23 19:37:44,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:37:46,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 19:37:52,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:37:56,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:37:57,Oops,,,,,,,,
2018-02-23 19:38:02,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:38:03,OK,,,,,,,,
2018-02-23 19:38:06,Thank you!,,,,,,,,
2018-02-23 19:38:09,How are you feeling now?,,,,,,,,
2018-02-23 19:38:14,User Pressed Green Button!,,,,,,,,
2018-02-23 19:38:16,Great!,,,,,,,,
2018-02-23 19:38:20,Nice talking with you.,,,,,,,,
2018-02-23 19:38:31,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 19:38:37,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 19:40:31,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-23 19:40:46,Technical DIfficulties,,,,,,,,
2018-02-23 19:41:21,Hi Jameson,,,,,,,,
2018-02-23 19:41:25,Is now a good time?,,,,,,,,
2018-02-23 19:41:30,Great!,,,,,,,,
2018-02-23 19:41:32,How are you feeling today?,,,,,,,,
2018-02-23 19:41:40,User Pressed Green Button!,,,,,,,,
2018-02-23 19:41:44,He is my friend,,,,,,,,
2018-02-23 19:41:51,But he does not walk good,,,,,,,,
2018-02-23 19:42:02,Ha Ha Ha,,,,,,,,
2018-02-23 19:42:08,Would you like to go for a short walk?,,,,,,,,
2018-02-23 19:42:16,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-23 19:42:39,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:42:41,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:43:01,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 19:43:07,Good Job!,,,,,,,,
2018-02-23 19:43:10,Would you like to do some jumping jacks?,,,,,,,,
2018-02-23 19:43:15,OK,,,,,,,,
2018-02-23 19:43:22,Just do 10,,,,,,,,
2018-02-23 19:43:25,I won't count,,,,,,,,
2018-02-23 19:43:44,Nice Work!,,,,,,,,
2018-02-23 19:43:48,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 19:43:49,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:43:58,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 19:44:01,Yes,,,,,,,,
2018-02-23 19:44:04,They are popular,,,,,,,,
2018-02-23 19:44:16,How are you feeling now?,,,,,,,,
2018-02-23 19:44:20,User Pressed Green Button!,,,,,,,,
2018-02-23 19:44:22,Great!,,,,,,,,
2018-02-23 19:44:25,Goodbye,Have a nice day!,,,,,,,
2018-02-23 19:44:49,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 23:09:43,Hi There!,,,,,,,,
2018-02-23 23:09:44,Greetings,,,,,,,,
2018-02-23 23:13:10,User Pressed Red Button!,,,,,,,,
2018-02-23 23:17:08,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 23:17:33,Excuse me,,,,,,,,
2018-02-23 23:17:45,User Pressed Green Button!,,,,,,,,
2018-02-23 23:17:47,Thank you!,,,,,,,,
2018-02-23 23:17:57,Hi Gilberto!,,,,,,,,
2018-02-23 23:18:02,"I""m good",,,,,,,,
2018-02-23 23:18:15,Is now a good time?,,,,,,,,
2018-02-23 23:18:16,Yes,,,,,,,,
2018-02-23 23:18:21,Would you like to use them?,,,,,,,,
2018-02-23 23:18:30,Great!,,,,,,,,
2018-02-23 23:18:39,Let's do 10 arm curls,,,,,,,,
2018-02-23 23:18:48,Let's do 10,,,,,,,,
2018-02-23 23:18:52,arm curls,,,,,,,,
2018-02-23 23:18:57,Go,,,,,,,,
2018-02-23 23:18:58,1,,,,,,,,
2018-02-23 23:19:00,2,,,,,,,,
2018-02-23 23:19:03,3,,,,,,,,
2018-02-23 23:19:06,4,,,,,,,,
2018-02-23 23:19:09,5,,,,,,,,
2018-02-23 23:19:12,6,,,,,,,,
2018-02-23 23:19:15,7,,,,,,,,
2018-02-23 23:19:18,8,,,,,,,,
2018-02-23 23:19:20,9,,,,,,,,
2018-02-23 23:19:23,10,,,,,,,,
2018-02-23 23:19:25,Good Job!,,,,,,,,
2018-02-23 23:19:34,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 23:19:50,Yes,,,,,,,,
2018-02-23 23:20:01,Thank you!,,,,,,,,
2018-02-23 23:20:05,How are you feeling now?,,,,,,,,
2018-02-23 23:20:09,User Pressed Green Button!,,,,,,,,
2018-02-23 23:20:10,Great!,,,,,,,,
2018-02-23 23:20:14,Goodbye,Have a nice day!,,,,,,,
2018-02-23 23:20:34,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 23:28:59,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 23:29:42,Is ven kee here today?,,,,,,,,
2018-02-23 23:30:19,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 23:30:33,User Pressed Green Button!,,,,,,,,
2018-02-23 23:30:39,H Ven kee,,,,,,,,
2018-02-23 23:30:48,Is now a good time?,,,,,,,,
2018-02-23 23:30:52,Great,,,,,,,,
2018-02-23 23:31:01,Let's do 3 laps today,,,,,,,,
2018-02-23 23:31:04,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 23:31:07,User Pressed Green Button!,,,,,,,,
2018-02-23 23:31:09,Great!,,,,,,,,
2018-02-23 23:31:24,Hi There!,,,,,,,,
2018-02-23 23:31:32,Pretty good,,,,,,,,
2018-02-23 23:31:40,1,,,,,,,,
2018-02-23 23:31:43,2 more,,,,,,,,
2018-02-23 23:31:45,User Pressed Green Button!,,,,,,,,
2018-02-23 23:32:15,1 more,,,,,,,,
2018-02-23 23:32:17,NUDGE' Motion Triggered,,,,,,,,
2018-02-23 23:32:24,yes,,,,,,,,
2018-02-23 23:32:57,Nice Job!,,,,,,,,
2018-02-23 23:33:01,User Pressed Green Button!,,,,,,,,
2018-02-23 23:33:01,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 23:33:02,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 23:33:08,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 23:33:09,Your Welcome!,,,,,,,,
2018-02-23 23:33:11,How are you feeling now?,,,,,,,,
2018-02-23 23:33:18,Your Welcome!,,,,,,,,
2018-02-23 23:33:20,Nice talking with you.,,,,,,,,
2018-02-23 23:33:30,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 23:42:37,SESSION RECORDING STARTED,,,,,,,,
2018-02-23 23:43:31,Hi There!,,,,,,,,
2018-02-23 23:43:47,oops,,,,,,,,
2018-02-23 23:43:53,Hi There!,,,,,,,,
2018-02-23 23:43:56,Is now a good time?,,,,,,,,
2018-02-23 23:44:02,Great!,,,,,,,,
2018-02-23 23:44:04,How are you feeling today?,,,,,,,,
2018-02-23 23:44:08,You can use my buttons to reply.,,,,,,,,
2018-02-23 23:44:11,User Pressed Green Button!,,,,,,,,
2018-02-23 23:44:14,Great!,,,,,,,,
2018-02-23 23:44:15,BUMP' Motion Triggered,,,,,,,,
2018-02-23 23:44:27,It's for ads,,,,,,,,
2018-02-23 23:44:34,but I don't have any yet,,,,,,,,
2018-02-23 23:44:43,Yes,,,,,,,,
2018-02-23 23:44:45,for the study,,,,,,,,
2018-02-23 23:44:52,Would you like to go for a short walk?,,,,,,,,
2018-02-23 23:45:01,Sounds Good!,,,,,,,,
2018-02-23 23:45:05,Help yourself to a healthy snack!,,,,,,,,
2018-02-23 23:45:05,ROTATE' Motion Triggered,,,,,,,,
2018-02-23 23:45:14,Your Welcome!,,,,,,,,
2018-02-23 23:45:21,Sounds Good!,,,,,,,,
2018-02-23 23:45:22,User Pressed Green Button!,,,,,,,,
2018-02-23 23:45:24,Thank you!,,,,,,,,
2018-02-23 23:45:30,Goodbye,Have a nice day!,,,,,,,
2018-02-23 23:45:46,Oh,is mike here today?,,,,,,,
2018-02-23 23:45:55,Ok,,,,,,,,
2018-02-23 23:47:01,SESSION RECORDING ENDED,,,,,,,,
2018-02-23 23:47:07,Greetings,,,,,,,,
2018-02-23 23:47:39,I have returned,victorious,,,,,,,
2018-02-26 17:41:29,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 17:42:05,Hi Gilberto!,,,,,,,,
2018-02-26 17:42:13,I'm ok,,,,,,,,
2018-02-26 17:42:15,Is now a good time?,,,,,,,,
2018-02-26 17:42:18,Great!,,,,,,,,
2018-02-26 17:42:20,How are you feeling today?,,,,,,,,
2018-02-26 17:42:24,Great!,,,,,,,,
2018-02-26 17:42:26,You can use my buttons to reply.,,,,,,,,
2018-02-26 17:42:29,User Pressed Green Button!,,,,,,,,
2018-02-26 17:42:33,Would you like to go for a short walk?,,,,,,,,
2018-02-26 17:42:38,OK,,,,,,,,
2018-02-26 17:42:40,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-26 17:42:59,I'll wait here,you go ahead,,,,,,,
2018-02-26 17:43:09,That way,,,,,,,,
2018-02-26 17:43:35,Nice Job!,,,,,,,,
2018-02-26 17:43:35,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 17:43:36,Do 1 more lap,,,,,,,,
2018-02-26 17:43:59,Great!,,,,,,,,
2018-02-26 17:44:00,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:44:01,Would you like to do some pushups?,,,,,,,,
2018-02-26 17:44:06,Get in pushup position! Tell me when your ready.,,,,,,,,
2018-02-26 17:44:12,We'll do 10,,,,,,,,
2018-02-26 17:44:16,go,,,,,,,,
2018-02-26 17:44:18,1,,,,,,,,
2018-02-26 17:44:20,2,,,,,,,,
2018-02-26 17:44:22,3,,,,,,,,
2018-02-26 17:44:24,4,,,,,,,,
2018-02-26 17:44:26,5,,,,,,,,
2018-02-26 17:44:29,6,,,,,,,,
2018-02-26 17:44:31,7,,,,,,,,
2018-02-26 17:44:33,8,,,,,,,,
2018-02-26 17:44:35,9,,,,,,,,
2018-02-26 17:44:38,10,,,,,,,,
2018-02-26 17:44:39,Nice Work!,,,,,,,,
2018-02-26 17:44:43,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 17:44:43,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:44:49,Your Welcome!,,,,,,,,
2018-02-26 17:44:49,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:44:52,How are you feeling now?,,,,,,,,
2018-02-26 17:44:57,User Pressed Green Button!,,,,,,,,
2018-02-26 17:44:58,Great!,,,,,,,,
2018-02-26 17:45:01,Nice talking with you.,,,,,,,,
2018-02-26 17:45:23,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 17:47:17,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 17:48:20,Hi Jesse!,,,,,,,,
2018-02-26 17:48:26,I'm good,,,,,,,,
2018-02-26 17:48:27,Is now a good time?,,,,,,,,
2018-02-26 17:48:31,Great!,,,,,,,,
2018-02-26 17:48:32,How are you feeling today?,,,,,,,,
2018-02-26 17:48:35,User Pressed White Button!,,,,,,,,
2018-02-26 17:48:36,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:48:37,OK,,,,,,,,
2018-02-26 17:48:42,Would you like to do some jumping jacks?,,,,,,,,
2018-02-26 17:48:47,Stand up and make some space! Tell me when you're ready.,,,,,,,,
2018-02-26 17:48:54,Let's do 10,,,,,,,,
2018-02-26 17:48:58,Go,,,,,,,,
2018-02-26 17:48:59,1,,,,,,,,
2018-02-26 17:49:00,2,,,,,,,,
2018-02-26 17:49:02,3,,,,,,,,
2018-02-26 17:49:03,4,,,,,,,,
2018-02-26 17:49:04,5,,,,,,,,
2018-02-26 17:49:06,6,,,,,,,,
2018-02-26 17:49:07,7,,,,,,,,
2018-02-26 17:49:08,8,,,,,,,,
2018-02-26 17:49:09,9,,,,,,,,
2018-02-26 17:49:11,10,,,,,,,,
2018-02-26 17:49:12,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:49:14,Nice Work!,,,,,,,,
2018-02-26 17:49:19,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 17:49:21,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:49:26,Yes,,,,,,,,
2018-02-26 17:49:40,That's right,,,,,,,,
2018-02-26 17:49:45,How are you feeling now?,,,,,,,,
2018-02-26 17:49:49,User Pressed White Button!,,,,,,,,
2018-02-26 17:49:51,Great!,,,,,,,,
2018-02-26 17:49:53,Nice talking with you.,,,,,,,,
2018-02-26 17:49:59,Oh boy,,,,,,,,
2018-02-26 17:50:04,Thanks,,,,,,,,
2018-02-26 17:50:12,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 17:50:22,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 17:50:43,Hi Mike!,,,,,,,,
2018-02-26 17:50:49,It's been awhile,,,,,,,,
2018-02-26 17:50:52,I'm good,,,,,,,,
2018-02-26 17:50:56,How are you feeling today?,,,,,,,,
2018-02-26 17:51:04,Ok,,,,,,,,
2018-02-26 17:51:07,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 17:51:08,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:51:18,Your Welcome!,,,,,,,,
2018-02-26 17:51:26,I hope you're feeling better,,,,,,,,
2018-02-26 17:51:32,Great!,,,,,,,,
2018-02-26 17:51:35,Nice talking with you.,,,,,,,,
2018-02-26 17:52:20,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 17:52:55,BUMP' Motion Triggered,,,,,,,,
2018-02-26 17:52:59,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 17:53:04,Hi Jazmyne,,,,,,,,
2018-02-26 17:53:08,Is now a good time?,,,,,,,,
2018-02-26 17:53:11,Great!,,,,,,,,
2018-02-26 17:53:13,How are you feeling today?,,,,,,,,
2018-02-26 17:53:16,You can use my buttons to reply.,,,,,,,,
2018-02-26 17:53:21,User Pressed Green Button!,,,,,,,,
2018-02-26 17:53:23,Great!,,,,,,,,
2018-02-26 17:53:23,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:53:26,Would you like to do some pushups?,,,,,,,,
2018-02-26 17:53:30,Great!,,,,,,,,
2018-02-26 17:53:33,Get in pushup position! Tell me when your ready.,,,,,,,,
2018-02-26 17:53:54,Let's do 10,,,,,,,,
2018-02-26 17:53:56,Go,,,,,,,,
2018-02-26 17:53:58,1,,,,,,,,
2018-02-26 17:53:59,2,,,,,,,,
2018-02-26 17:54:00,3,,,,,,,,
2018-02-26 17:54:02,4,,,,,,,,
2018-02-26 17:54:03,5,,,,,,,,
2018-02-26 17:54:05,6,,,,,,,,
2018-02-26 17:54:07,7,,,,,,,,
2018-02-26 17:54:08,8,,,,,,,,
2018-02-26 17:54:09,9,,,,,,,,
2018-02-26 17:54:10,10,,,,,,,,
2018-02-26 17:54:12,Nice Work!,,,,,,,,
2018-02-26 17:54:12,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:54:14,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 17:54:15,Would you like to go for a short walk?,,,,,,,,
2018-02-26 17:54:20,OK,,,,,,,,
2018-02-26 17:54:22,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-26 17:54:43,Go ahead,I'll wait here,,,,,,,
2018-02-26 17:54:57,Go ahead,I'll wait here,,,,,,,
2018-02-26 17:55:01,Down to the end,,,,,,,,
2018-02-26 17:55:14,Nice Job!,,,,,,,,
2018-02-26 17:55:50,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 17:55:51,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:55:56,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:56:01,How are you feeling now?,,,,,,,,
2018-02-26 17:56:05,User Pressed Green Button!,,,,,,,,
2018-02-26 17:56:06,Great!,,,,,,,,
2018-02-26 17:56:07,BUMP' Motion Triggered,,,,,,,,
2018-02-26 17:56:09,BUMP' Motion Triggered,,,,,,,,
2018-02-26 17:56:09,Nice talking with you.,,,,,,,,
2018-02-26 17:56:12,Goodbye,Have a nice day!,,,,,,,
2018-02-26 17:56:19,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 17:56:39,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 17:56:48,Hi Ab hee!,,,,,,,,
2018-02-26 17:56:52,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 17:56:54,Is now a good time?,,,,,,,,
2018-02-26 17:56:57,Great!,,,,,,,,
2018-02-26 17:56:59,How are you feeling today?,,,,,,,,
2018-02-26 17:57:04,User Pressed Green Button!,,,,,,,,
2018-02-26 17:57:06,Great!,,,,,,,,
2018-02-26 17:57:06,BUMP' Motion Triggered,,,,,,,,
2018-02-26 17:57:10,Would you like to go for a short walk?,,,,,,,,
2018-02-26 17:57:16,OK,,,,,,,,
2018-02-26 17:57:17,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-26 17:57:40,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:58:07,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:58:10,Would you like to do some jumping jacks?,,,,,,,,
2018-02-26 17:58:15,OK,,,,,,,,
2018-02-26 17:58:16,Stand up and make some space! Tell me when you're ready.,,,,,,,,
2018-02-26 17:58:23,OK,,,,,,,,
2018-02-26 17:58:27,let's do 10,,,,,,,,
2018-02-26 17:58:31,You can count,,,,,,,,
2018-02-26 17:58:49,Good Job!,,,,,,,,
2018-02-26 17:58:52,That was fast,,,,,,,,
2018-02-26 17:59:00,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 17:59:02,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:59:11,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 17:59:15,How are you feeling now?,,,,,,,,
2018-02-26 17:59:19,User Pressed Green Button!,,,,,,,,
2018-02-26 17:59:20,Great!,,,,,,,,
2018-02-26 17:59:24,Goodbye,Have a nice day!,,,,,,,
2018-02-26 18:00:07,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 23:05:01,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:05:02,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:06:56,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:07:00,BUMP' Motion Triggered,,,,,,,,
2018-02-26 23:07:02,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:07:04,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:07:06,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 23:07:09,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 23:07:37,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 23:08:15,Hi Ven Kee!,,,,,,,,
2018-02-26 23:08:22,Is now a good time?,,,,,,,,
2018-02-26 23:08:27,OK,,,,,,,,
2018-02-26 23:08:30,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 23:08:30,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:08:39,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:08:42,User Pressed Green Button!,,,,,,,,
2018-02-26 23:08:43,Goodbye,Have a nice day!,,,,,,,
2018-02-26 23:08:47,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:09:23,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 23:16:35,Hi Nick!,,,,,,,,
2018-02-26 23:16:41,Is now a good time?,,,,,,,,
2018-02-26 23:16:45,Great!,,,,,,,,
2018-02-26 23:16:46,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:16:46,How are you feeling today?,,,,,,,,
2018-02-26 23:16:51,You can use my buttons to reply.,,,,,,,,
2018-02-26 23:16:53,User Pressed White Button!,,,,,,,,
2018-02-26 23:16:57,Sounds Good!,,,,,,,,
2018-02-26 23:17:00,Would you like to go for a short walk?,,,,,,,,
2018-02-26 23:17:07,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-26 23:17:22,Go ahead without me,,,,,,,,
2018-02-26 23:17:25,I'll wait here,,,,,,,,
2018-02-26 23:17:39,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:17:57,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 23:18:18,Nice Job!,,,,,,,,
2018-02-26 23:18:21,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 23:18:39,How are you feeling now?,,,,,,,,
2018-02-26 23:18:46,Great!,,,,,,,,
2018-02-26 23:18:51,User Pressed Green Button!,,,,,,,,
2018-02-26 23:18:55,Can you walk me to the door,,,,,,,,
2018-02-26 23:18:59,I need to get out,,,,,,,,
2018-02-26 23:19:51,Thank you!,,,,,,,,
2018-02-26 23:20:03,Goodbye,Have a nice day!,,,,,,,
2018-02-26 23:21:22,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 23:21:26,Help,,,,,,,,
2018-02-26 23:21:40,I've fallen and I can't get up,,,,,,,,
2018-02-26 23:21:48,Thanks Heather,,,,,,,,
2018-02-26 23:22:23,Great!,,,,,,,,
2018-02-26 23:22:34,Sounds Good!,,,,,,,,
2018-02-26 23:22:56,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 23:23:17,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 23:26:23,User Pressed White Button!,,,,,,,,
2018-02-26 23:26:23,User Pressed White Button!,,,,,,,,
2018-02-26 23:26:24,User Pressed Green Button!,,,,,,,,
2018-02-26 23:26:24,User Pressed Green Button!,,,,,,,,
2018-02-26 23:26:25,User Pressed Red Button!,,,,,,,,
2018-02-26 23:26:25,User Pressed Red Button!,,,,,,,,
2018-02-26 23:27:08,yay,,,,,,,,
2018-02-26 23:28:01,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 23:28:11,Hi Heather,thanks for the save,,,,,,,
2018-02-26 23:28:24,Is now a good time?,,,,,,,,
2018-02-26 23:28:29,Great!,,,,,,,,
2018-02-26 23:28:31,How are you feeling today?,,,,,,,,
2018-02-26 23:28:33,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:28:38,OK,,,,,,,,
2018-02-26 23:28:41,User Pressed Green Button!,,,,,,,,
2018-02-26 23:28:44,Would you like to do some pushups?,,,,,,,,
2018-02-26 23:28:44,Would you like to do some pushups?,,,,,,,,
2018-02-26 23:28:45,Would you like to go for a short walk?,,,,,,,,
2018-02-26 23:28:51,Sounds Good!,,,,,,,,
2018-02-26 23:28:54,Let's take a quick walk to the end of the building and back ... Follow me!,,,,,,,,
2018-02-26 23:29:02,You go ahead,,,,,,,,
2018-02-26 23:29:20,One more lap,,,,,,,,
2018-02-26 23:29:37,BUMP' Motion Triggered,,,,,,,,
2018-02-26 23:29:39,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 23:29:43,One more lap,,,,,,,,
2018-02-26 23:29:48,BUMP' Motion Triggered,,,,,,,,
2018-02-26 23:29:51,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 23:30:00,Hi jeff,,,,,,,,
2018-02-26 23:30:04,Nice Work!,,,,,,,,
2018-02-26 23:30:08,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 23:30:10,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:30:16,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:30:17,Your Welcome!,,,,,,,,
2018-02-26 23:30:20,How are you feeling now?,,,,,,,,
2018-02-26 23:30:23,User Pressed Green Button!,,,,,,,,
2018-02-26 23:30:25,Great!,,,,,,,,
2018-02-26 23:30:25,NUDGE' Motion Triggered,,,,,,,,
2018-02-26 23:30:30,OK,,,,,,,,
2018-02-26 23:30:32,Goodbye,Have a nice day!,,,,,,,
2018-02-26 23:31:16,SESSION RECORDING ENDED,,,,,,,,
2018-02-26 23:31:25,SESSION RECORDING STARTED,,,,,,,,
2018-02-26 23:31:43,Hi Bill,,,,,,,,
2018-02-26 23:31:48,Is now a good time?,,,,,,,,
2018-02-26 23:31:53,BUMP' Motion Triggered,,,,,,,,
2018-02-26 23:31:54,Sounds Good!,,,,,,,,
2018-02-26 23:31:55,SHAKE' Motion Triggered,,,,,,,,
2018-02-26 23:31:59,Help yourself to a healthy snack!,,,,,,,,
2018-02-26 23:32:00,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:32:10,ROTATE' Motion Triggered,,,,,,,,
2018-02-26 23:32:28,No snacks?,,,,,,,,
2018-02-26 23:32:35,Sounds Good!,,,,,,,,
